Dicofre|HOUR|Hourly Average Traffic
"130812"|13|2774.835534
"130812"|14|5774.261407
"130812"|15|1425.957581
"130812"|16|599.238961
"130812"|17|1101.825474
"130812"|18|1045.965268
"130812"|19|2147.324723
"130812"|20|1810.237273
"130812"|21|1144.140046
"130812"|22|1330.827464
"130812"|23|1194.097338
"130813"|0|374.548215
"130813"|1|142.026540
"130813"|2|66.325015
"130813"|3|39.377400
"130813"|4|128.730019
"130813"|5|148.527061
"130813"|6|1391.919186
"130813"|7|1442.406568
"130813"|8|1543.775302
"130813"|9|1177.795956
"130813"|10|904.281600
"130813"|11|1027.732408
"130813"|12|1021.133394
"130813"|13|949.982234
"130813"|14|940.763313
"130813"|15|1418.197051
"130813"|16|1337.669381
"130813"|17|1365.109460
"130813"|18|1578.976609
"130813"|19|1146.652550
"130813"|20|664.766940
"130813"|21|344.094258
"130813"|22|304.519872
"130813"|23|239.238880
"130814"|0|2633.884479
"130814"|1|309.516849
"130814"|2|138.070334
"130814"|3|153.420229
"130814"|4|114.848699
"130814"|5|129.096549
"130814"|6|1539.082765
"130814"|7|3413.186820
"130814"|8|8707.168675
"130814"|9|4448.084586
"130814"|10|4455.798892
"130814"|11|3459.000352
"130814"|12|3393.664903
"130814"|13|4761.537306
"130814"|14|5585.000113
"130814"|15|3802.995426
"130814"|16|3145.468915
"130814"|17|7297.025024
"130814"|18|6243.235081
"130814"|19|4918.657252
"130814"|20|4495.551183
"130814"|21|2603.499559
"130814"|22|2070.740141
"130814"|23|898.874084
"131001"|0|5.153969
"131001"|1|8.842704
"131001"|6|77.793221
"131001"|7|106.388489
"131001"|8|9.432901
"131001"|9|21.288153
"131001"|10|42.982800
"131001"|11|15.003135
"131001"|12|9.724092
"131001"|13|7.913924
"131001"|14|7.578762
"131001"|15|6.045617
"131001"|16|8.232963
"131001"|17|33.668134
"131001"|18|62.777871
"131001"|19|16.556801
"131001"|20|14.747122
"131001"|21|17.022412
"131001"|22|9.762689
"131001"|23|7.657911
"131002"|0|4.908916
"131002"|1|18.086841
"131002"|6|9.529548
"131002"|7|53.441698
"131002"|8|101.921182
"131002"|9|24.537314
"131002"|10|22.035616
"131002"|11|15.750685
"131002"|12|12.426123
"131002"|13|17.541765
"131002"|14|22.102640
"131002"|15|24.835289
"131002"|16|49.162647
"131002"|17|41.588914
"131002"|18|69.911883
"131002"|19|88.873268
"131002"|20|59.396353
"131002"|21|18.352515
"131002"|22|153.118781
"131003"|0|39.808812
"131003"|1|74.715522
"131003"|2|49.144525
"131003"|3|48.207547
"131003"|5|141.990582
"131003"|6|149.933605
"131003"|7|348.947850
"131003"|8|707.763788
"131003"|9|300.365512
"131003"|10|232.302538
"131003"|11|140.235877
"131003"|12|100.537799
"131003"|13|83.080185
"131003"|14|222.485558
"131003"|15|137.625114
"131003"|16|187.838647
"131003"|17|215.223974
"131003"|18|252.600901
"131003"|19|335.446841
"131003"|20|249.692008
"131003"|21|77.879954
"131003"|22|115.823326
"131003"|23|47.342971
"131004"|0|5.650730
"131004"|6|148.133806
"131004"|7|64.054996
"131004"|8|28.188569
"131004"|9|56.868855
"131004"|10|48.407624
"131004"|11|23.155699
"131004"|12|13.797808
"131004"|13|17.570853
"131004"|14|21.503787
"131004"|15|34.192018
"131004"|16|29.932879
"131004"|17|24.713607
"131004"|18|123.073105
"131004"|19|86.383936
"131004"|20|53.021892
"131004"|21|15.237607
"131004"|22|9.570005
"131008"|0|119.371348
"131008"|1|174.122973
"131008"|2|191.021778
"131008"|3|99.823474
"131008"|5|460.762356
"131008"|6|127.582209
"131008"|7|1176.814678
"131008"|8|798.399469
"131008"|9|520.787011
"131008"|10|717.483573
"131008"|11|529.274078
"131008"|12|517.761296
"131008"|13|392.338519
"131008"|14|794.494916
"131008"|15|666.272411
"131008"|16|448.345627
"131008"|17|791.393872
"131008"|18|926.270439
"131008"|19|1664.996789
"131008"|20|653.052172
"131008"|21|330.681736
"131008"|22|321.215392
"131008"|23|132.591587
"131009"|0|15.877019
"131009"|1|453.035624
"131009"|2|122.607684
"131009"|6|410.845253
"131009"|7|168.176640
"131009"|8|37.597826
"131009"|9|49.879564
"131009"|10|41.290968
"131009"|11|37.639767
"131009"|12|42.651723
"131009"|13|28.738943
"131009"|14|60.593174
"131009"|15|135.730574
"131009"|16|203.064607
"131009"|17|69.994960
"131009"|18|268.602165
"131009"|19|72.220166
"131009"|20|42.390756
"131009"|21|42.353475
"131009"|22|11.988152
"131009"|23|14.781892
"131010"|0|6.243826
"131010"|1|178.165126
"131010"|2|48.217741
"131010"|6|161.573163
"131010"|7|66.138982
"131010"|8|11.682524
"131010"|9|25.483105
"131010"|10|13.984494
"131010"|11|15.491553
"131010"|12|17.891610
"131010"|13|12.718563
"131010"|14|21.428858
"131010"|15|56.352799
"131010"|16|86.715713
"131010"|17|30.307740
"131010"|18|155.174034
"131010"|19|56.718580
"131010"|20|26.204450
"131010"|21|12.649085
"131010"|22|13.980407
"131010"|23|4.614157
"131011"|0|61.843862
"131011"|1|75.036367
"131011"|2|135.809270
"131011"|3|52.088015
"131011"|5|102.609554
"131011"|6|189.373184
"131011"|7|462.675420
"131011"|8|446.413899
"131011"|9|305.745354
"131011"|10|267.334706
"131011"|11|153.200359
"131011"|12|141.228001
"131011"|13|169.376629
"131011"|14|244.359714
"131011"|15|207.627433
"131011"|16|321.719155
"131011"|17|433.130816
"131011"|18|360.092506
"131011"|19|562.050785
"131011"|20|286.926321
"131011"|21|147.776300
"131011"|22|146.177854
"131011"|23|55.556642
"131013"|0|9.468006
"131013"|1|117.767942
"131013"|2|7.916689
"131013"|3|7.669536
"131013"|6|136.142807
"131013"|7|103.041315
"131013"|8|76.031617
"131013"|9|50.792409
"131013"|10|41.445648
"131013"|11|48.704816
"131013"|12|56.453627
"131013"|13|62.896721
"131013"|14|96.335523
"131013"|15|112.695852
"131013"|16|100.339723
"131013"|17|75.946123
"131013"|18|178.569298
"131013"|19|79.222852
"131013"|20|65.141311
"131013"|21|57.927222
"131013"|22|35.852825
"131013"|23|34.063681
"131014"|6|107.938147
"131014"|7|142.346432
"131014"|8|140.369485
"131014"|9|59.047943
"131014"|10|204.345674
"131014"|11|72.712410
"131014"|12|54.984220
"131014"|13|100.770931
"131014"|14|68.424319
"131014"|15|94.221903
"131014"|16|76.333674
"131014"|17|132.533873
"131014"|18|167.770593
"131014"|20|29.385899
"131014"|21|85.546873
"131014"|22|32.276007
"131017"|0|64.449526
"131017"|1|82.955908
"131017"|2|132.443211
"131017"|3|47.559461
"131017"|5|147.008127
"131017"|6|173.681878
"131017"|7|719.184472
"131017"|8|736.670498
"131017"|9|241.923881
"131017"|10|223.128548
"131017"|11|127.874180
"131017"|12|164.570905
"131017"|13|91.082644
"131017"|14|174.842196
"131017"|15|155.139377
"131017"|16|195.213212
"131017"|17|256.461707
"131017"|18|208.960939
"131017"|19|158.846072
"131017"|20|135.341747
"131017"|21|114.203206
"131017"|22|113.656908
"131017"|23|49.654353
"131018"|0|5.750394
"131018"|1|4.456735
"131018"|2|4.456735
"131018"|7|137.334741
"131018"|8|91.761608
"131018"|9|37.010515
"131018"|10|42.649356
"131018"|11|119.005810
"131018"|12|203.743157
"131018"|13|210.754824
"131018"|14|117.458457
"131018"|15|80.570291
"131018"|16|52.340102
"131018"|17|41.386285
"131018"|18|106.472254
"131018"|19|155.354202
"131018"|20|122.127504
"131018"|21|166.038132
"131018"|22|77.464790
"131018"|23|23.114929
"131019"|0|37.201321
"131019"|1|45.458324
"131019"|2|88.364341
"131019"|3|42.738462
"131019"|5|132.112035
"131019"|6|251.848308
"131019"|7|638.653207
"131019"|8|290.577117
"131019"|9|195.276738
"131019"|10|325.911943
"131019"|11|230.934986
"131019"|12|150.406809
"131019"|13|78.131737
"131019"|14|133.534312
"131019"|15|131.882133
"131019"|16|153.578682
"131019"|17|219.541180
"131019"|18|271.401700
"131019"|19|145.684068
"131019"|20|125.308483
"131019"|21|93.016942
"131019"|22|67.127596
"131019"|23|47.956076
"131020"|0|16.765280
"131020"|1|22.574039
"131020"|2|18.422325
"131020"|3|20.815023
"131020"|5|44.095583
"131020"|6|120.716574
"131020"|7|295.491027
"131020"|8|150.942152
"131020"|9|129.595417
"131020"|10|193.535469
"131020"|11|70.943339
"131020"|12|86.027904
"131020"|13|29.531804
"131020"|14|46.522879
"131020"|15|56.867569
"131020"|16|62.783763
"131020"|17|64.535495
"131020"|18|169.481016
"131020"|19|66.711504
"131020"|20|63.625031
"131020"|21|33.506889
"131020"|22|32.277763
"131020"|23|25.159757
"131021"|0|16.130914
"131021"|1|168.750917
"131021"|2|124.564619
"131021"|6|86.864243
"131021"|7|113.980719
"131021"|8|189.544170
"131021"|9|104.933984
"131021"|10|59.232553
"131021"|11|64.888033
"131021"|12|43.859206
"131021"|13|26.794468
"131021"|14|45.637030
"131021"|15|140.376914
"131021"|16|82.140891
"131021"|17|71.175666
"131021"|18|89.053898
"131021"|19|42.703366
"131021"|20|111.597859
"131021"|21|72.548438
"131021"|22|23.908258
"131021"|23|16.090239
"131022"|0|4.630747
"131022"|1|26.587933
"131022"|6|8.990754
"131022"|7|42.798108
"131022"|8|171.388866
"131022"|9|74.862312
"131022"|10|22.546492
"131022"|11|13.813666
"131022"|12|11.280505
"131022"|13|7.952210
"131022"|14|21.074082
"131022"|15|15.352693
"131022"|16|33.933755
"131022"|17|36.448980
"131022"|18|56.478539
"131022"|19|80.066991
"131022"|20|57.245490
"131022"|21|24.151282
"131022"|22|144.463577
"131024"|0|8.267190
"131024"|1|212.758998
"131024"|2|58.799304
"131024"|3|6.896471
"131024"|6|195.138436
"131024"|7|87.663661
"131024"|8|18.406614
"131024"|9|13.177093
"131024"|10|25.392735
"131024"|11|30.099953
"131024"|12|75.685784
"131024"|13|57.615678
"131024"|14|43.887699
"131024"|15|86.040885
"131024"|16|66.975546
"131024"|17|38.118985
"131024"|18|167.938431
"131024"|19|34.345934
"131024"|20|36.142811
"131024"|21|14.324340
"131024"|22|14.864832
"131024"|23|6.721071
"131025"|0|45.747212
"131025"|1|672.982321
"131025"|2|164.005564
"131025"|3|27.763050
"131025"|5|120.493884
"131025"|6|1223.834700
"131025"|7|1492.423160
"131025"|8|652.637738
"131025"|9|287.646677
"131025"|10|359.395989
"131025"|11|369.524569
"131025"|12|228.985838
"131025"|13|309.989500
"131025"|14|486.746335
"131025"|15|440.736854
"131025"|16|703.168237
"131025"|17|963.776227
"131025"|18|1397.331905
"131025"|19|1474.838647
"131025"|20|619.591841
"131025"|21|213.412053
"131025"|22|148.694049
"131025"|23|85.274901
"131202"|0|303.605498
"131202"|1|254.419172
"131202"|2|60.986076
"131202"|3|104.872866
"131202"|4|140.272116
"131202"|5|149.587708
"131202"|6|5747.389120
"131202"|7|5396.957245
"131202"|8|5158.395282
"131202"|9|3439.772041
"131202"|10|1408.310516
"131202"|11|1635.279743
"131202"|12|1909.944801
"131202"|13|1409.469790
"131202"|14|1651.716588
"131202"|15|1318.839429
"131202"|16|1039.578678
"131202"|17|1796.418785
"131202"|18|3622.233439
"131202"|19|1984.096915
"131202"|20|1227.256808
"131202"|21|798.780973
"131202"|22|515.545569
"131202"|23|328.943909
"131203"|0|538.713067
"131203"|1|395.690761
"131203"|2|306.944905
"131203"|3|160.642861
"131203"|4|129.324577
"131203"|5|155.305247
"131203"|6|3934.078059
"131203"|7|4478.064431
"131203"|8|12282.297810
"131203"|9|4087.325432
"131203"|10|1290.994966
"131203"|11|2154.337801
"131203"|12|3912.663298
"131203"|13|5580.635225
"131203"|14|2985.011872
"131203"|15|2235.688169
"131203"|16|2325.270036
"131203"|17|3237.937561
"131203"|18|8111.628444
"131203"|19|2857.745170
"131203"|20|1575.624790
"131203"|21|749.645246
"131203"|22|441.349861
"131203"|23|381.735797
"131210"|0|253.276089
"131210"|1|183.366490
"131210"|2|249.767113
"131210"|3|172.029798
"131210"|4|99.870856
"131210"|5|150.795995
"131210"|6|410.820115
"131210"|7|5171.240930
"131210"|8|12404.770043
"131210"|9|6359.704112
"131210"|10|3528.500314
"131210"|11|4430.037227
"131210"|12|4422.839328
"131210"|13|5759.309320
"131210"|14|4540.255064
"131210"|15|5936.647569
"131210"|16|5065.251859
"131210"|17|7204.287646
"131210"|18|11744.092841
"131210"|19|6023.922100
"131210"|20|3211.072945
"131210"|21|1476.289190
"131210"|22|740.573886
"131210"|23|435.023052
"131211"|0|2231.296637
"131211"|1|357.202157
"131211"|2|159.314779
"131211"|3|187.629265
"131211"|4|125.347863
"131211"|5|107.343828
"131211"|6|1441.055558
"131211"|7|1445.190206
"131211"|8|7497.529341
"131211"|9|4132.187821
"131211"|10|2044.871130
"131211"|11|1594.717907
"131211"|12|2028.123190
"131211"|13|3106.167150
"131211"|14|3384.758663
"131211"|15|2508.004007
"131211"|16|1654.644130
"131211"|17|2342.775112
"131211"|18|6852.262618
"131211"|19|3385.700735
"131211"|20|2079.256744
"131211"|21|1635.174649
"131211"|22|1115.936174
"131211"|23|920.875011
"131216"|0|311.527089
"131216"|1|17.533244
"131216"|2|9.930939
"131216"|3|9.276486
"131216"|4|4.565949
"131216"|5|5.821585
"131216"|6|12.624849
"131216"|7|56.693867
"131216"|8|1170.054867
"131216"|9|284.572771
"131216"|10|104.529792
"131216"|11|121.507512
"131216"|12|110.572065
"131216"|13|1156.874495
"131216"|14|1537.606151
"131216"|15|268.607169
"131216"|16|130.190425
"131216"|17|107.908594
"131216"|18|594.874664
"131216"|19|839.160544
"131216"|20|302.509340
"131216"|21|134.391098
"131216"|22|181.922627
"131216"|23|136.674073
"131217"|0|521.629809
"131217"|1|1007.438837
"131217"|2|529.223154
"131217"|3|109.278144
"131217"|4|215.419905
"131217"|5|235.173608
"131217"|6|5587.271525
"131217"|7|3890.378943
"131217"|8|5628.594730
"131217"|9|3229.702876
"131217"|10|2146.660731
"131217"|11|2351.956176
"131217"|12|2947.593590
"131217"|13|2499.146022
"131217"|14|2302.984601
"131217"|15|1984.779413
"131217"|16|2321.802892
"131217"|17|3544.386513
"131217"|18|3548.403282
"131217"|19|3804.155956
"131217"|20|3650.363202
"131217"|21|1722.258757
"131217"|22|764.176665
"131217"|23|481.352064
"131218"|0|469.200793
"131218"|1|432.349245
"131218"|2|235.415296
"131218"|3|190.867478
"131218"|4|149.186898
"131218"|5|88.612732
"131218"|6|3309.456155
"131218"|7|982.406138
"131218"|8|3091.002833
"131218"|9|2032.811079
"131218"|10|1368.879582
"131218"|11|1456.103967
"131218"|12|1037.276011
"131218"|13|1075.123547
"131218"|14|1065.012762
"131218"|15|1181.965873
"131218"|16|1384.634298
"131218"|17|1278.033423
"131218"|18|4547.710429
"131218"|19|1859.629929
"131218"|20|1364.292002
"131218"|21|733.469554
"131218"|22|569.946467
"131218"|23|278.031501
"131305"|0|13.955584
"131305"|1|12.005164
"131305"|8|24.498879
"131305"|9|33.183086
"131305"|10|25.248999
"131305"|11|12.085688
"131305"|12|21.314111
"131305"|13|101.025178
"131305"|14|26.427141
"131305"|15|23.058086
"131305"|16|19.363691
"131305"|17|22.255004
"131305"|18|13.816153
"131305"|19|12.751501
"131305"|20|25.539751
"131305"|21|16.322137
"131305"|22|110.951840
"131305"|23|26.629803
"131307"|0|66.222548
"131307"|1|161.510944
"131307"|2|28.601822
"131307"|5|74.431873
"131307"|7|1003.685027
"131307"|8|143.660722
"131307"|9|234.348342
"131307"|10|213.945972
"131307"|11|352.739349
"131307"|12|309.742824
"131307"|13|229.945024
"131307"|14|268.019904
"131307"|15|176.468404
"131307"|16|190.892726
"131307"|17|249.537815
"131307"|18|266.316827
"131307"|19|287.257270
"131307"|20|154.244482
"131307"|21|207.113918
"131307"|22|208.831805
"131307"|23|108.932759
"131308"|0|9.335573
"131308"|1|20.505803
"131308"|2|3.631276
"131308"|5|10.883049
"131308"|7|109.804243
"131308"|8|54.532528
"131308"|9|42.805689
"131308"|10|31.894111
"131308"|11|35.214751
"131308"|12|36.088970
"131308"|13|24.116792
"131308"|14|26.558140
"131308"|15|24.383685
"131308"|16|23.481572
"131308"|17|32.673872
"131308"|18|25.950180
"131308"|19|42.041777
"131308"|20|19.254382
"131308"|21|23.952598
"131308"|22|23.928508
"131308"|23|12.914231
"131311"|0|8.474521
"131311"|1|11.692881
"131311"|2|2.266554
"131311"|7|19.444347
"131311"|8|122.700789
"131311"|9|40.122474
"131311"|10|28.549064
"131311"|11|14.181956
"131311"|12|23.760028
"131311"|13|101.817126
"131311"|14|26.135295
"131311"|15|16.701041
"131311"|16|14.615110
"131311"|17|19.716130
"131311"|18|29.971393
"131311"|19|20.348590
"131311"|20|14.952573
"131311"|21|3.311218
"131311"|22|39.159910
"131311"|23|8.293333
"131313"|0|64.941725
"131313"|1|88.859904
"131313"|2|27.112702
"131313"|5|47.836357
"131313"|7|472.007119
"131313"|8|241.080570
"131313"|9|182.593086
"131313"|10|309.224968
"131313"|11|574.541539
"131313"|12|657.207979
"131313"|13|697.286208
"131313"|14|622.418642
"131313"|15|595.183701
"131313"|16|445.081851
"131313"|17|566.204811
"131313"|18|646.882823
"131313"|19|810.642890
"131313"|20|637.413344
"131313"|21|238.212018
"131313"|22|128.465474
"131313"|23|96.080178
"131314"|0|38.918304
"131314"|1|171.607962
"131314"|2|23.911941
"131314"|5|71.652317
"131314"|7|768.252142
"131314"|8|134.914824
"131314"|9|186.339250
"131314"|10|262.810304
"131314"|11|290.917150
"131314"|12|319.633091
"131314"|13|404.032221
"131314"|14|300.343406
"131314"|15|261.061608
"131314"|16|251.438870
"131314"|17|299.655716
"131314"|18|248.634080
"131314"|19|268.744081
"131314"|20|154.312575
"131314"|21|194.218205
"131314"|22|162.093289
"131314"|23|98.565530
"131315"|0|70.499338
"131315"|1|105.912916
"131315"|2|39.085125
"131315"|5|63.427862
"131315"|6|30.046749
"131315"|7|580.863221
"131315"|8|344.722751
"131315"|9|455.590383
"131315"|10|371.144783
"131315"|11|719.304927
"131315"|12|702.895356
"131315"|13|725.346121
"131315"|14|507.628954
"131315"|15|677.784591
"131315"|16|442.983487
"131315"|17|525.996059
"131315"|18|649.161504
"131315"|19|949.675821
"131315"|20|680.959730
"131315"|21|282.418832
"131315"|22|311.847412
"131315"|23|128.906921
"131401"|7|33.347495
"131401"|8|20.638554
"131401"|9|87.722294
"131401"|10|16.939447
"131401"|11|59.883712
"131401"|12|32.151846
"131401"|13|33.230979
"131401"|14|37.509399
"131401"|15|255.144709
"131401"|16|166.830036
"131401"|17|112.836364
"131401"|18|75.061266
"131401"|19|41.318487
"131401"|20|36.458578
"131401"|21|16.376469
"131401"|22|24.943108
"131401"|23|38.539530
"131402"|0|4.615291
"131402"|1|12.356559
"131402"|3|7.976331
"131402"|6|51.119037
"131402"|7|104.125589
"131402"|8|45.400357
"131402"|9|191.196880
"131402"|10|102.269649
"131402"|11|68.206664
"131402"|12|122.653411
"131402"|13|184.257280
"131402"|14|106.781442
"131402"|15|127.552882
"131402"|16|93.684612
"131402"|17|92.123377
"131402"|18|110.933625
"131402"|19|110.451221
"131402"|20|104.462395
"131402"|21|42.027037
"131402"|22|44.793405
"131402"|23|27.211094
"131405"|8|17.982621
"131405"|9|103.409123
"131405"|10|54.135379
"131405"|11|75.749566
"131405"|12|27.535753
"131405"|13|13.695839
"131405"|14|43.189278
"131405"|15|40.716831
"131405"|16|47.956070
"131405"|17|124.308725
"131405"|18|59.763003
"131405"|19|29.986481
"131405"|20|42.739676
"131405"|21|29.308820
"131405"|22|13.518460
"131413"|1|49.285942
"131413"|2|23.188549
"131413"|6|77.702864
"131413"|7|35.106902
"131413"|8|5.947947
"131413"|9|5.173124
"131413"|10|4.811540
"131413"|11|4.525417
"131413"|12|5.078348
"131413"|13|9.723694
"131413"|14|13.040836
"131413"|15|68.517728
"131413"|16|44.164024
"131413"|17|21.090912
"131413"|18|20.058264
"131413"|19|44.966247
"131413"|20|3.899270
"131413"|21|5.622746
"131413"|22|3.317591
"131413"|23|3.950925
"131416"|8|49.098072
"131416"|9|77.015180
"131416"|10|14.938968
"131416"|11|10.279672
"131416"|12|16.368411
"131416"|13|16.450053
"131416"|14|4.733777
"131416"|15|7.650910
"131416"|16|25.951504
"131416"|17|57.050721
"131416"|18|46.726648
"131416"|19|51.829005
"131416"|20|70.170659
"131416"|21|14.161703
"131416"|22|15.011061
"131418"|1|67.033339
"131418"|6|75.729859
"131418"|7|8.758238
"131418"|8|5.420171
"131418"|9|6.743142
"131418"|10|5.354485
"131418"|11|7.277004
"131418"|12|5.681150
"131418"|13|7.332109
"131418"|14|6.207517
"131418"|15|130.606498
"131418"|16|40.721595
"131418"|17|22.325637
"131418"|18|26.946559
"131418"|19|5.899808
"131418"|20|6.061157
"131418"|21|4.260312
"131418"|22|2.949684
"131418"|23|5.534790
"131419"|0|9.124097
"131419"|1|9.124097
"131419"|5|3.039876
"131419"|7|13.686145
"131419"|8|31.249212
"131419"|9|64.414543
"131419"|10|82.523477
"131419"|11|63.218551
"131419"|12|16.427395
"131419"|13|41.928992
"131419"|14|34.289088
"131419"|15|29.228833
"131419"|16|74.061421
"131419"|17|98.403516
"131419"|18|39.333703
"131419"|19|21.473500
"131419"|20|5.723784
"131419"|21|10.448178
"131419"|22|70.978352
"131419"|23|26.025123
"131430"|8|92.826325
"131430"|9|112.764522
"131430"|10|72.098570
"131430"|11|79.293460
"131430"|12|22.682003
"131430"|13|11.721748
"131430"|14|50.893714
"131430"|15|44.654900
"131430"|16|64.038349
"131430"|17|138.885402
"131430"|18|70.239743
"131430"|19|57.604017
"131430"|20|52.572927
"131430"|21|40.646306
"131430"|22|19.236576
"131430"|23|5.336997
"131432"|0|173.067360
"131432"|5|122.260691
"131432"|8|63.380542
"131432"|9|161.562073
"131432"|10|169.391525
"131432"|11|107.328735
"131432"|12|212.946703
"131432"|13|83.727356
"131432"|14|96.352604
"131432"|15|100.059263
"131432"|16|139.316977
"131432"|17|147.860532
"131432"|18|148.941962
"131432"|19|347.131382
"131432"|20|201.880667
"131432"|21|201.816449
"131432"|22|91.695518
"131433"|0|112.099169
"131433"|1|95.153333
"131433"|4|145.911738
"131433"|5|97.860448
"131433"|6|66.038663
"131433"|7|105.410486
"131433"|8|544.582757
"131433"|9|359.242065
"131433"|10|293.014432
"131433"|11|142.589370
"131433"|12|138.374884
"131433"|13|158.005862
"131433"|14|166.755645
"131433"|15|227.867886
"131433"|16|282.256286
"131433"|17|298.595659
"131433"|18|318.745208
"131433"|19|299.795403
"131433"|20|204.888171
"131433"|21|139.688890
"131433"|22|111.290551
"131433"|23|86.500233
"131434"|0|24.162597
"131434"|1|17.100523
"131434"|5|12.358352
"131434"|6|5.006985
"131434"|7|14.969773
"131434"|8|64.118338
"131434"|9|158.219616
"131434"|10|63.376192
"131434"|11|35.463919
"131434"|12|38.423603
"131434"|13|70.950091
"131434"|14|30.737325
"131434"|15|37.871722
"131434"|16|89.404725
"131434"|17|123.788248
"131434"|18|92.211975
"131434"|19|63.918059
"131434"|20|31.962367
"131434"|21|40.475355
"131434"|22|67.599862
"131434"|23|30.541496
"131435"|1|164.268432
"131435"|2|44.456919
"131435"|6|148.970642
"131435"|7|67.306073
"131435"|8|11.597631
"131435"|9|9.918105
"131435"|10|8.962806
"131435"|11|11.885721
"131435"|12|14.653588
"131435"|13|9.196880
"131435"|14|21.309672
"131435"|15|236.324993
"131435"|16|125.035148
"131435"|17|65.496507
"131435"|18|21.514736
"131435"|19|5.833827
"131435"|20|8.903788
"131435"|21|8.994816
"131435"|22|7.096222
"131435"|23|8.585688
"131436"|1|138.380531
"131436"|6|156.333238
"131436"|7|18.079924
"131436"|8|12.136075
"131436"|9|17.518555
"131436"|10|14.285634
"131436"|11|16.617941
"131436"|12|18.674612
"131436"|13|15.135765
"131436"|14|16.374614
"131436"|15|279.635554
"131436"|16|99.801545
"131436"|17|81.152174
"131436"|18|50.149653
"131436"|19|8.658817
"131436"|20|12.511667
"131436"|21|10.326770
"131436"|22|25.522104
"131436"|23|18.359599
"131437"|0|44.060280
"131437"|1|507.660551
"131437"|2|121.144841
"131437"|4|59.621362
"131437"|5|39.986308
"131437"|6|471.157581
"131437"|7|142.096029
"131437"|8|229.407375
"131437"|9|295.046681
"131437"|10|145.318931
"131437"|11|70.834085
"131437"|12|76.856679
"131437"|13|79.693577
"131437"|14|71.847927
"131437"|15|688.026798
"131437"|16|336.465390
"131437"|17|260.850435
"131437"|18|215.101969
"131437"|19|263.775695
"131437"|20|261.794518
"131437"|21|136.673369
"131437"|22|79.558708
"131437"|23|53.673178
"131501"|0|37.785713
"131501"|1|14.837291
"131501"|2|12.642962
"131501"|3|8.201709
"131501"|4|17.738715
"131501"|5|14.810994
"131501"|6|45.262797
"131501"|7|121.406911
"131501"|8|294.618701
"131501"|9|156.860966
"131501"|10|76.281443
"131501"|11|67.875203
"131501"|12|160.653563
"131501"|13|167.312520
"131501"|14|203.634373
"131501"|15|182.190718
"131501"|16|128.472010
"131501"|17|128.840166
"131501"|18|354.525945
"131501"|19|416.545706
"131501"|20|151.791510
"131501"|21|56.830508
"131501"|22|57.146070
"131501"|23|45.613422
"131503"|0|75.793254
"131503"|1|54.827002
"131503"|2|56.451506
"131503"|3|25.179808
"131503"|4|41.171017
"131503"|5|32.743904
"131503"|6|134.579984
"131503"|7|536.137010
"131503"|8|2446.248848
"131503"|9|588.984148
"131503"|10|379.258173
"131503"|11|268.195419
"131503"|12|266.431310
"131503"|13|650.575685
"131503"|14|831.657090
"131503"|15|1236.120454
"131503"|16|823.064988
"131503"|17|686.949340
"131503"|18|1684.153517
"131503"|19|721.952320
"131503"|20|574.477837
"131503"|21|189.787729
"131503"|22|222.899685
"131503"|23|163.770286
"131505"|0|36.394793
"131505"|1|50.612009
"131505"|2|76.228614
"131505"|3|17.323230
"131505"|4|21.754902
"131505"|5|40.839274
"131505"|6|88.101911
"131505"|7|223.850709
"131505"|8|606.761327
"131505"|9|421.015319
"131505"|10|368.706210
"131505"|11|321.552443
"131505"|12|282.647223
"131505"|13|880.666884
"131505"|14|579.607725
"131505"|15|409.571100
"131505"|16|396.039129
"131505"|17|332.151314
"131505"|18|459.241699
"131505"|19|417.954135
"131505"|20|201.186417
"131505"|21|75.761111
"131505"|22|60.301490
"131505"|23|35.888865
"131506"|0|31.059541
"131506"|1|35.759129
"131506"|2|65.883875
"131506"|3|18.350164
"131506"|4|20.924053
"131506"|5|34.126439
"131506"|6|101.617394
"131506"|7|444.380015
"131506"|8|466.610220
"131506"|9|218.236335
"131506"|10|314.789186
"131506"|11|399.657093
"131506"|12|445.263589
"131506"|13|962.493626
"131506"|14|587.013162
"131506"|15|296.887211
"131506"|16|333.683580
"131506"|17|380.551409
"131506"|18|381.607856
"131506"|19|360.145976
"131506"|20|267.293891
"131506"|21|114.096274
"131506"|22|71.671924
"131506"|23|50.587803
"131602"|0|95.011373
"131602"|1|149.129989
"131602"|2|44.145521
"131602"|5|68.154596
"131602"|6|274.840083
"131602"|7|745.649946
"131602"|8|143.348663
"131602"|9|707.758323
"131602"|10|339.152736
"131602"|11|165.209687
"131602"|12|183.198081
"131602"|13|141.501339
"131602"|14|335.089851
"131602"|15|222.133044
"131602"|16|144.545434
"131602"|17|216.578797
"131602"|18|402.078362
"131602"|19|587.737496
"131602"|20|358.368589
"131602"|21|226.318675
"131602"|22|462.610445
"131602"|23|124.740402
"131603"|0|35.026578
"131603"|1|84.839028
"131603"|2|20.788704
"131603"|3|21.261289
"131603"|4|43.256592
"131603"|5|12.734652
"131603"|6|725.005426
"131603"|7|342.890443
"131603"|8|310.055854
"131603"|9|632.635206
"131603"|10|115.496711
"131603"|11|59.480328
"131603"|12|59.304366
"131603"|13|94.064487
"131603"|14|133.671116
"131603"|15|485.580890
"131603"|16|199.284992
"131603"|17|124.330025
